Company Name,Title,Role,Role url,Localisation,Type,Level,Description,Country,Region,City
Robert Half,Machine Learning Engineer,Machine Learning,https://www.linkedin.com/jobs/view/3383715681/?alternateChannel=search&refId=Jcerbfaal4I3nZVVxlR%2Fyg%3D%3D&trackingId=DI%2FgrEQyxM4m51rHOcVfvg%3D%3D&trk=d_flagship3_search_srp_jobs,"Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Machine Learning Engineer - Remote - £90k-£100k DOE

Robert Half are working with a rapidly growing business on the recruitment of a Machine Learning Engineer to work on a purely remote basis.

The successful Machine Learning Engineer will have demonstrable experience of working on Natural Language processing tasks and have hands on experience on a number of the skill sets below.

This is a purely remote role, but candidates will need to be based in the UK.

Duties

Design machine learning systems, especially for NLP tasks
Experience in implementing OpenAI API
Research and implement machine learning algorithms and tools.
Run ML tests and experiments
Perform statistical analysis and fine-tune test results

Tools And Language Experience

Data warehouse (BigQuery)
SQL database
Programming language: Python and Javascript
Experience with MLOps tools, for example, Weights & Biases
Experience with Bubble.io is a plus

Machine Learning Engineer - Remote - £90k-£100k DOE

Robert Half Ltd acts as an employment business for temporary positions and an employment agency for permanent positions. Robert Half is committed to equal opportunity and diversity. Suitable candidates with equivalent qualifications and more or less experience can apply. Rates of pay and salary ranges are dependent upon your experience, qualifications and training. If you wish to apply, please read our Privacy Notice describing how we may process, disclose and store your personal data: roberthalf.co.uk/legal-information/privacy-notice.",Wielka Brytania,Anglia,
Optimove,Machine Learning Engineer,Machine Learning,https://www.linkedin.com/jobs/view/3430705892/?alternateChannel=search&refId=Jcerbfaal4I3nZVVxlR%2Fyg%3D%3D&trackingId=vchWk8mGxSiASIG6yA%2B2TQ%3D%3D&trk=d_flagship3_search_srp_jobs,"Liverpool Street, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Ta oferta została pozyskana z tablicy ofert pracy. Więcej informacji
Optimove is a global marketing tech company, recognized as a Leader by Forrester and a Challenger by Gartner. We work with some of the world’s most exciting brands, such as Papa John’s, Staples, and Entain, who love our thought-provoking combination of art and science. With a strong product, a proven business, and the DNA of a vibrant, fastly-growing startup, we’re on the cusp of our next growth spurt. It’s the perfect time to join our team of ~400 thinkers and doers across NYC, LDN, TLV, and other locations, where 2 of every 3 managers were promoted from within. Growing your career with Optimove is basically guaranteed.

You will be working within our Personalization team, helping to shape and drive the development of numerous products and initiatives that will allow our customers to personalize customer messages across all digital touchpoints. This is an exciting opportunity at the cutting edge of machine learning helping to bring Accessible Intelligence to our customers with great scope to make a key difference to Optimove’s overall platform.

We are looking for an experienced machine learning engineer to work on some incredibly interesting projects as we take Graphyte’s personalization capabilities to the next level.

Location is flexible, remote, office - it’s up to you

Best Bits Of The Job

Exposure to a phenomenal array of machine learning domains including massive scale search, ranking, NLP, hybridization, classification, and far beyond.
Fully real-time architecture for data processing and model development and deployment
Deploying, enhancing ML frameworks, optimizing for inference, and training/retraining
Online testing for models with live data using proprietary A/B/N testing tech to rapidly figure out what works (and what doesn’t).
Super-bright, supportive, and friendly machine learning team to work within an environment where rapid experimentation is the norm.
Friday Foundry - Time each week to research new methods, build and test proofs-of-concept, and deploy to production instantly if effective
GPU support to efficiently train DL models

Role & Core Responsibilities

Own the model development and release process across all products and internal platforms.
Management of AWS cloud-hosted modeling environment.
Operationalization of models as APIs working in a real-time environment.
Own the production monitoring system for models.
Development of predictive machine learning models for classification and ranking purposes.
Definition and preparation of new ML applications in close cooperation with product and development teams.
Analysis of performance and continuous improvement and development of scoring processes hosted models.

Site

London

Essential Requirements

2 years experience in a similar role.
Experience with AWS environment: Athena, S3, DynamoDB, Batch, CloudWatch Rules & Logs, EventBridge, ECR, or similar with other cloud providers.
Expert-level knowledge of Python for ML, data manipulation
Good knowledge of SQL
Extensive experience with Git, Bash, Docker tools, and machine learning pipelines.
Experience of working in a real-time analytical environment, and the necessary efficiencies and trade-offs of working in such an environment.
Experience in the use of open-source machine learning libraries like PyTorch, scipy, and SKLearn along with a good knowledge of NLP.
Teamwork, communication skills, and hands-on approach.
Language skills: English.
Experience performing data analysis to identify opportunities, aid decision-making, and guide model improvements.

Desirable Requirements

Full understanding of Recommendation algorithms and their applications.
Understanding and/or direct professional experience of working with less traditional data such as images, video, and text.
Understanding of Personalising for sports betting and gaming, where it might add value, and what best practice looks like.
Professional experience in personalization and/or predictive CRM, and micro-segmentation.
In-depth knowledge of machine learning and statistics for classification and ranking on massive datasets.
Understanding of Bayesian and/or Frequentist approaches to model comparison / statistical testing.",Wielka Brytania,Anglia,Liverpool Street
Samsung Electronics UK,Machine Learning Engineer (C++) - Embedded AI (6 Month Contract),Machine Learning,https://www.linkedin.com/jobs/view/3424556844/?alternateChannel=search&refId=gTyuovFYtQoJulPNl%2FLvUA%3D%3D&trackingId=DGMaTupLTprYFsh1pK%2BmUw%3D%3D&trk=d_flagship3_search_srp_jobs,"Staines-upon-Thames, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Position Summary



The AI team at Samsung Research UK is looking for exceptional engineers to join the growing team in Staines-upon-Thames. The team undertakes projects involving the application of cutting-edge research into proof-of-concept and commercial products for Samsung devices and services. The prospective candidate will have the opportunity to be part of building next generation mobile devices from Samsung. The candidate will contribute to research and development of technology for on-device AI for their deployment on Samsung’s flagship mobile devices. The ideal candidate will have experience and expertise in both systems (OS, memory, optimizations, embedded) and also machine learning methods, algorithms, tools and frameworks. The prospective candidate will work on and grow in both directions - systems and AI. This position will require the candidate to work closely with researchers and engineers to enable and accelerate new research efforts for on-device AI.This role is currently available on a 6 month contract basis. We operate a hybrid working model of 3 days onsite and 2 days working from home weekly.


Role and Responsibilities



As a Machine Learning Engineer, you will:

Develop features and functionality across the AI stack – framework to applications

Be exposed to cutting edge AI models in various domains – Speech, NLP, etc.

Actively propose and prototype novel ideas/solutions considering real-world constraints

Incorporate software engineering practices and be involved in software architecture & planning

Develop and maintain knowledge of cutting-edge tools, techniques and frameworks for AI research

Have technical responsibility for one or more significant sections of the assigned project

Translate complex functional and technical requirements into detailed design.





Skills and Qualifications



Required Skills

Masters or higher degree in Computer Science/Engineering, Electronics, or related disciplines

Professional software development experience with C/C++ (Python and/or Java will be a plus)

Strong computer science and engineering fundamentals (e.g., OS, Compiler)

Experience in either, Android/Embedded development, AI model/framework development (Tensorflow/PyTorch), or GPGPU development (OpenCL/CUDA)

Familiarity with software engineering practices and tools such as Git, CI, Agile, etc.

Excellent communication, team work and a results-oriented attitude.

Proficiency in problem solving and debugging.





Desirable Skills

Experience working on on-device AI/ Embedded AI

Experience with commercial/production AI in any domain – Speech, NLP, Image, Recommender, etc.

Expertise and development experience with Android framework (or other mobile/embedded)

Multi-processing and GPGPU programming experience on frameworks such as OpenCL and CUDA

Expertise and development experience with ML frameworks such as Tensorflow/PyTorch

Experience with privacy preserving or distributed machine learning methods

Experience developing for cloud computing environments (e.g., AWS or Google Cloud)

Familiarity with CPU and GPU hardware architectures







Contract Type: 6 Month Contract (within IR35)

Job Location: Staines-upon-Thames, Surrey, UK

Hybrid Working: Standard working week will be 3 days working from the office and 2 days working from home















* Please visit Samsung membership to see Privacy Policy, which defaults according to your location, at: https://account.samsung.com/membership/policy/privacy. You can change Country/Language at the bottom of the page. If you are European Economic Resident, please click here: http://ghrp.europe-samsung.com/PrivacyNoticeforEU.html.",Wielka Brytania,Anglia,Staines-upon-Thames
Bowerford Associates Limited,Machine Learning Engineer,Machine Learning,https://www.linkedin.com/jobs/view/3425845652/?alternateChannel=search&refId=gTyuovFYtQoJulPNl%2FLvUA%3D%3D&trackingId=wuvxpwIUdHVfhFeT8Dq%2FJg%3D%3D&trk=d_flagship3_search_srp_jobs,"Exeter, Anglia, Wielka Brytania",Niepelny etat,Poczatkujacy,"Ta oferta została pozyskana z tablicy ofert pracy. Więcej informacji
Working as a Machine Learning Engineer strong> you will be responsible for end-to-end model pipelines, from building upon pre-existing image data and labelling pipelines to produce high quality datasets, to monitoring and setting up automated retraining pipelines, using best practices in Machine Learning Operations (MLOps) and DevOps. p>

You will be responsible for building and deploying bespoke Computer Vision based Machine Learning (ML) models using an AWS service-led architecture which processes photos from ultra-high-resolution imaging booths. You will be responsible for using Machine learning (ML) to convert this data into useful information that creates value for customers. p>

The role is offered on a hybrid basis with some office and some home-based working - it is NOT strong> a remote role and therefore you will need to live within a commutable distance of Exeter, Devon, England, to be considered for the vacancy or be in a position to relocate to the area to allow you work at the office each week. p>

Duties strong> p>

The main deliverables of the role are: p>

Please note that due to a high level of applications, we can only respond to applicants whose skills and qualifications are suitable for this position. No terminology in this advert is intended to discriminate against any of the protected characteristics that fall under the Equality Act 2010. p>

Bowerford Associates Ltd is acting as an Employment Agency in relation to this vacancy. p>
Deliver performant machine learning models for customers. li>
Write production-grade code for serving machine learning models, using industry best practices for model deployment. li>
Building capabilities to monitor and evaluate model performance and metrics. li>
Train detection, segmentation and/ or classification machine learning models. li>
Write production, robust, readable and extendable code to support machine learning pipelines. li>
Use industry best practices and seek to implement improvements across the machine learning lifecycle (MLOps). li>
Support customers with both regular and ad-hoc performance analysis as required. li>
Support customer queries, proactively seek technical solutions that solve customer problems and react to customer feedback. li>
Keep up to date with latest developments in machine learning for customer applications. li>
Developing and championing robust MLOps frameworks and policies. li>
Training and maintaining performant vehicle segmentation models. li>
Labelling tasks and data quality. li>
Designing and implementing reporting dashboards. li>
Developing novel approaches from academic and industry research. li>
Production model deployment and maintenance. li> ul> Required Skills strong> p>
Strong knowledge of Python (numpy, pandas, seaborn, matplotlib, dvc, streamlit, opencv). li>
Strong knowledge of modern programming paradigms (i.e., OOP, functional programming). li>
Ability to write clean, robust, readable, error handling and error tolerant code. li>
Good knowledge of at least one of the following, PyTorch, Keras, Tensorflow, Nvidia TAO (TLT). li>
Working knowledge of core AWS concepts and services such as EC2, ECS, EKS, RDS, Cloudwatch, Quicksight and others. li>
Good knowledge of DevOps and MLOps tools, including usage of Git, Bash, Unix, CI/ CD pipelines (GitHub Actions or similar). li>
Technical understanding of convolutional neural network architecture (CNNs) including YOLOv4/ v5, Detectron2 or similar. li>
Technical knowledge of relevant ML performance metrics and how to apply them to monitor model performance. li>
Able to work effectively both as part of a team and individually. li> ul> Benefits strong> p> Very competitive salary and benefits, including: p>
37.5 hours per week, Monday to Friday (flexible on early/ late starts). li>
25 days holiday per annum + bank holidays. li>
Life Assurance & Death in Service (4x basic salary). li>
Additional days holiday for birthday. li>
Company sick pay scheme. li>
Cycle to work scheme. li>
Electric Vehicle salary sacrifice scheme. li>
Enhanced maternity, paternity and shared parental leave. li> ul> KEYWORDS strong> p> Machine Learning Engineer, Machine Learning, Computer Vision, Machine Learning Operations MLOps, DevOps, Python, OOP, Functional Programming, Coding, PyTorch, Keras, Tensorflow, Nvidia TAO, AWS, EC2, ECS, EKS, RDS, Cloudwatch, Quicksight, Neural Network Architecture (CNN) p>",Wielka Brytania,Anglia,Exeter
Bumble,Junior Machine Learning Engineer,Machine Learning,https://www.linkedin.com/jobs/view/3297452817/?alternateChannel=search&refId=gTyuovFYtQoJulPNl%2FLvUA%3D%3D&trackingId=crGZH2kN5NGDPUfD2SuH1Q%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"We strongly encourage people of colour, lesbian, gay, bisexual, transgender, queer and non-binary people, veterans, parents, and individuals with disabilities to apply. Bumble is an equal opportunity employer and welcomes everyone to our team. If you need reasonable adjustments at any point in the application or interview process, please let us know.

In your application, please feel free to note which pronouns you use (For example - she/her/hers, he/him/his, they/them/theirs, etc).

Junior Machine Learning Engineer

What does a Junior Machine Learning Engineer do within Bumble ?

You play a key role fulfilling our mission to create a world where all relationships are healthy and equitable.
You explore, develop and deploy state of the art machine learning models that help Bumble provide a safe and engaging experience for our users and improve the way Bumble operates.
You deliver machine learning models to production at scale - from data exploration and conception to deployment and maintenance
You create the tools, frameworks and libraries that enables the acceleration of our ML products delivery
You drive improvements to our current AI infrastructure in terms of process, performance and testing
You act as mentor and evangelists on ML engineering best practises

What’s in it for you?

With millions of images and messages exchanged on our platform every day, there is a wealth of opportunity to make a real difference in this role and help people to find love all over the world!
We are a mission driven company and our job in the data science platform is to understand how we can leverage our unique datasets to fulfil this mission.
You get to join a multidisciplinary team combining scientists, engineers and product managers responsible for delivering machine learning models to personalise user experience, improve safety of our apps or help optimise our operations
You will be exposed to a multitude of learning opportunities thanks to the mentorship of our senior engineers inside and outside the Machine Learning Engineering collective
You are encouraged to keep up with state-of-the-art research and developments with the opportunity to create prototypes for the business while publishing and speaking at top conferences

Sounds great, right??

Benefits

But, we’d be selling ourselves short if we didn’t mention our amazing benefits package too, which includes

We think so.
A totally inclusive, equitable, comfortable and safe space for all employees
Unlimited Paid Time Off (not including two company-wide week’s off)
Focus Fridays
26 weeks full paid parental leave
Annual Bonus
Equity Scheme
Private Medical Insurance
Private Dental Insurance
Subsidised and discounted gym membership
Learning and development budget
Free breakfast and lunch (cooked by our superb onsite catering team), First-Friday takeaway vouchers (choice of Deliveroo, Just Eat or Uber Eats) and an amazing selection of snacks and drinks
Merchandise Allowance
Premium App Access
What we look for in a Junior Machine Learning Engineer

We want to step away from the multitude of similar, monotonous JD’s … we’ll say we are looking for talented and motivated Junior Machine Learning Engineers so you’ll need to be interested in all the typical technologies you’d expect (e.g. Python, DevOps, Machine learning libraries like scikit-learn, pandas, TensorFlow, numpy, etc,) but more interestingly we’d love to hear from anyone that can help us solve some of our seriously cool challenges…
Maintain and improve the MLOps infrastructure allowing us to serve predictions at massive scale and iterate faster on all our models;
Help to improve relevance on our apps by leveraging our data and building bespoke recommender and compatibility systems;
Ensuring a safe experience by best utilising NLP and/or Computer Vision algorithms and technology;
Accelerate and automate decision making and build forecasting, pricing and marketing models.
Sounds like something of interest?

Great! We’d love to hear from you and can’t wait to chat with you!",Wielka Brytania,Anglia,Londyn
L3Harris Technologies,Machine Learning Engineer (hybrid),Machine Learning,https://www.linkedin.com/jobs/view/3397982860/?alternateChannel=search&refId=N5jej%2BH9gYmpvL180yIikQ%3D%3D&trackingId=qloUSoIR%2FpYZaCLYFB32hQ%3D%3D&trk=d_flagship3_search_srp_jobs,"Tewkesbury, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Description:

Job Title – Machine Learning Engineer

Job Location – Tewkesbury, UK, with flexible hybrid working 2/3 days per week

Job ID – SAS20221312-94610

Your next role

If you’re ready to take the next step in your career as a Machine Learning Engineer, L3Harris is here to help you grow.

At L3Harris, in our Intelligence & Cyber International (ICI) division, we work closely with UK Government and Security Agencies to shape and build cutting-edge solutions that combat the ever-evolving threats faced by the public and private sectors on a daily basis.

We have an opportunity for a Machine Learning Engineer to work on research and development projects in Electronic Warfare and Cyber domains.

You will join a growing team of three highly skilled data scientists and engineers involved in important new research as well as developing capabilities in our current portfolio. This role provides is an opportunity to do cutting edge research and be part of a transformational new capability for L3Harris and our customers.

What The Role Will Involve

If you were to join our team of dedicated experts, the responsibilities of your role will include the following:

Implement and analyse the performance of machine learning models (whether they be statistical, traditional or deep) for the EW and CS domains.
Developing embedded/application level code (typically C++, Python)
Developing using scripting languages
Developing tests, test documentation and conducting testing activities
Liaise with experts in the development teams so solutions can be transferred into product.
Support trial work by cleaning and analysing data using the appropriate toolset.
Help maintain the infrastructure (e.g. Jupyter servers, keras software) required to undertake data science activities.
Undertake small research projects or parts of customer funded works under the direction of senior engineers.
Support bid activities
Communicate results via reports and presentations.

What You’ll Bring

The role of Machine Learning Engineer requires the following experience and skills:

Previous experience as a Data Scientist/Machine Learning Engineer.
Degree qualified (or equivalent) preferably in Engineering, Computer Science, Physics or similar.
An enthusiasm for working with new and evolving technologies, sometimes outside of their immediate skill set, to solve a wide range of challenges using creative and innovative solutions.
Experience with Python and numerical libraries.
The ability to independently perform research and exploratory tasks using publically available software and information sources.
Experience with classical and deep machine learning.
Experience with the design, implementation and verification of Machine Learning pipelines.
Experience with a major machine learning library such as Tensorflow or PyTorch.
Experience with interfacing machine learning or other algorithms into embedded (Linux) systems.

Additional Benefits

At L3Harris, we value and appreciate everything our people do for us, and offer an attractive package. A few of our benefits are:

Flexible working hours and hybrid working where possible
3.5 hour day on Fridays – finish before 12pm!
Pension scheme of up to 7% employer contribution
25 days holiday per year, increasing with long service and with the opportunity to buy/sell
Private medical insurance
Flexible opt-in extras such as a health care cash plan, dental insurance, gym membership, critical illness cover and cycle to work scheme
Training and development opportunities and support with qualifications where relevant
Mental health and wellbeing schemes

Important to know

Many of our roles require the ability to obtain a security clearance relevant to the country of the position. In addition, applicants who accept a conditional offer of employment must meet eligibility requirements for access to classified information and may be subject to government security checks.

L3Harris Technologies is proud to be an Affirmative Action/Equal Opportunity Employer. We are committed to maintaining a workplace that is free from unlawful discrimination and offers equal opportunities for all. Applications from individuals are encouraged regardless of age, disability, sex, gender reassignment, sexual orientation, pregnancy and maternity, race, religion or belief, and marriage and civil partnerships.",Wielka Brytania,Anglia,Tewkesbury
Robert Walters,Machine Learning Engineer,Machine Learning,https://www.linkedin.com/jobs/view/3407873763/?alternateChannel=search&refId=76pl7%2FShe9mtY9C3fz0lyA%3D%3D&trackingId=j8ZXEmgrCPa0QbUm0Xh4hw%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Are you a skilled Machine Learning Engineer with a passion for developing innovative solutions in the field of medical technology?

We are looking for a talented Machine Learning Engineer to join my clients team, where you will work on a range of projects focused on using computer vision to improve medical technologies. You will be responsible for designing and implementing machine learning models, as well as training and testing these models on large datasets. This will be focused around Medical Data, so any experience with medical imaging data will be great.

The ideal candidate will have a strong background in machine learning and computer science, with experience in computer vision and medical technologies. You should be able to work independently and as part of a team, and have excellent communication and problem-solving skills.

Responsibilities

Design and implement machine learning models for computer vision applications in medical technologies
Train and test machine learning models on large datasets
Collaborate with cross-functional teams to ensure successful project delivery
Continuously monitor and improve model performance

Requirements

Bachelor's or Master's degree in Computer Science, Machine Learning, or a related field
Strong experience with machine learning frameworks such as TensorFlow and PyTorch
Experience with computer vision and deep learning preferably focused on Medical Tech applications
Strong Engineering skills with Python, and cloud skills with either AWS/Azure/GCP
Excellent problem-solving and communication skills
Ability to work independently and as part of a team

If you are excited by the opportunity to make a meaningful impact in the field of medical technology, we encourage you to apply for this position. We offer competitive salary of between £70,000 to £85,000 and benefits, as well as opportunities for professional growth and development. We look forward to reviewing your application!

Robert Walters Operations Limited is an employment business and employment agency and welcomes applications from all candidates",Wielka Brytania,Anglia,Londyn
InstaDeep Ltd,Machine Learning Engineer,Machine Learning,https://www.linkedin.com/jobs/view/3420540350/?alternateChannel=search&refId=76pl7%2FShe9mtY9C3fz0lyA%3D%3D&trackingId=7qgI9f35kFS5H6qyW3NpgQ%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"About Instadeep

InstaDeep Ltd is an industry leader in developing decision-making industrial artificial intelligence products for major global clients in Europe, the US, Africa, and the Middle East. We leverage our extensive know-how in GPU-accelerated computing, deep learning, and reinforcement learning to solve existing problems across a range of industries. Our expertise spans research, product and solution development, allowing the whole end-to-end solution to be developed in-house across our teams in London, Paris, the US, Lagos, Cape Town, Dubai, and Tunis.

The firm’s hands-on approach to research, combined with a broad spectrum of clients, ensures an exciting and rewarding environment in which to work and thrive. InstaDeep has also developed collaborations with global leaders in the Artificial intelligence ecosystem, such as DeepMind, Nvidia, and Intel. After a Series B fundraiser, InstaDeep is partnered with industry leaders and backed by world-renowned technology companies, including BioNTech, Google, and Deutsche Bahn.

Job Description

InstaDeep is looking for a new Machine Learning Engineer to join our expanding team in London. The team is primarily focused on applied research with a particular emphasis on Reinforcement Learning and Decision-Making. Our efforts are towards developing valuable research works and breakthroughs that were previously out of reach.

The focus of a Machine Learning Engineer is to contribute to our in-house machine learning product codebases and libraries. As a Machine Learning Engineer you will have the opportunity to intervene at every stage of the project life cycle. You will provide technical expertise and scope projects during pre-sales, drive research and development for Proof of Concepts (POC), develop Minimum Viable Products (MVPs), and ensure continuous improvement and research for industrialised solutions. You will also have the opportunity to work with our research team to understand their needs and explore potential solutions, implementing what’s needed to achieve higher computational performance whilst building effective, modular and sustainable software solutions. By doing so, you will enable both our research and engineering teams to deliver new products and research breakthroughs that were previously out of reach.

Among the tasks a Machine Learning Engineer is responsible for, it is important to mention: developing prototype applications, providing software design and programming support, implementing software libraries, and supporting business development. As a Machine Learning Engineer, you will have the opportunity to shape our engineering culture.

We welcome applications from any background and foster an open and accepting environment. We actively encourage and support applications from those with backgrounds underrepresented in the tech industry.

Role Responsibilities/Accountabilities
Develop and contribute to our in-house Machine Learning libraries and the codebases of our Machine Learning products.
Encourage and support good engineering practices across the team.
Design and implement algorithms to leverage modern hardware and distributed computing systems (CPUs, GPUs, TPUs, Cloud, etc.).
Apply knowledge of relevant research domains along with expert coding skills to develop industrial solutions (POC, MVP, fully deployed solution) and products (platforms and frameworks).
Report and present development work clearly and efficiently, both internally and externally (clients, different audiences, etc.), verbally and in writing.
Minimum Requirements
Postgraduate degree in Computer Science (or equivalent experience).
Experience in contributing, maintaining and/or building large scale libraries.
Experience in developing and debugging Python, following industry standards and coding best practices, ideally demonstrated via previous work experience, internships, contributions to open source projects, or coding competitions.
Experience in parallel and high-performance computing.
Experience with profiling tools (GPU, CPU, Memory, Garbage collection).
Knowledge of Machine Learning and Deep Learning algorithms and models.
Experience using Deep Learning frameworks such as PyTorch, Tensorflow, Keras, JAX.
Benefits
Competitive salary.
Working in small, diverse teams where you can make an impact.
Varied challenges across industries.
Annual offsite events.",Wielka Brytania,Anglia,Londyn
83zero Ltd,Machine Learning Engineer,Machine Learning,https://www.linkedin.com/jobs/view/3427779722/?alternateChannel=search&refId=tkF9mApbIRxnKWft2AsIFQ%3D%3D&trackingId=PhC87bVn1Q%2BGadbDKw09LQ%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Ta oferta została pozyskana z tablicy ofert pracy. Więcej informacji
Machine Learning Engineer
Salary: Up to £50,000 Remote About This is an amazing opportunity to work with an established team responsible for the development and evaluation of real-time video and analytics products. They are looking for an individual with the ability to design and deliver machine learning based algorithms and models into existing products to solve complex real-world problems. The importance of work-life balance, flexibility and equal opportunity is key to the company as well as competitive salary, they also have a wide range of benefits they offer. Main responsibilities: Design, evaluation and implementation of ML algorithms and models for real-time video and analytics applications.

Supervision, creation and maintenance of data pipelines and supporting tools. Extract insights from model and algorithm results

Communication with stakeholders to analyse business problems and clarify requirements Providing structured updates and demos to the wider team. Staying current with deep learning research and new technologies. Essential skills and experience: Commercial experience of common deep learning frameworks (such as PyTorch, TensorFlow/Keras) Coding in Python (2 years minimum) Practical experience of training and evaluating deep learning models, including concepts such as transfer learning and fine tuning Demonstrable experience in structured evaluation metrics and data representation techniques Excellent mathematical skills Understanding of data structures, data modelling and architecture and experience in building scalable applications Working experience of Linux Essentials of working in a team development environment (version control etc) Understanding of MLOps principles and best practices Agile development practicesTo find out more about this opportunity then please apply with your up to date CV to Kiera Rance. 83DATA Limited is a boutique consultancy specialising in Data Science ML, AI, Big Data | Agile Software Development | Project Management within the UK. We provide high quality interim and permanent senior DATA and Tech professionals",Wielka Brytania,Anglia,Londyn
Jefferson Frank,Data Engineer - Machine Learning Experience,Machine Learning,https://www.linkedin.com/jobs/view/3431337046/?alternateChannel=search&refId=tkF9mApbIRxnKWft2AsIFQ%3D%3D&trackingId=Ovhr3kRgzag8KPhu%2BN%2BgKA%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Zlecenie,Poczatkujacy,"Job Title - Data Engineer - Machine Learning Experience

Location - Hybrid

Job Description

My client is a technology company that has a focus on the trading ecosystem. They are currently seeking a Data Engineer to come on board on a 6 month project with possibility of going permanent.

Role & Responsibilities
Design, develop, and deploy elegant software solutions across research, alpha & signal generation, and systematic trading
Develop analytical libraries and tools leveraging both open source and proprietary numerical software packages
Integrate with cloud infrastructure providers to tackle storage and compute challenges across large datasets and parallel computations
Working with the CTO, investment professionals and quantitative researchers to define priorities, deliver custom software solutions, and improve the trading process
Skills & Qualifications
Proficiency with Python or Java
Experience with Distributed Computing, Machine Learning, Platform Development, Networking, System Design
Previous experience building automated ETL pipelines to support rapid but controlled transition from research to live trading
Benefits
Hybrid",Wielka Brytania,Anglia,Londyn
CareerAddict,Machine Learning Research Engineer,Machine Learning,https://www.linkedin.com/jobs/view/3426702270/?alternateChannel=search&refId=tkF9mApbIRxnKWft2AsIFQ%3D%3D&trackingId=CAOga3nkylnhnJFKcgRjCQ%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"We are seeking a dynamic and experienced Machine Learning Engineer with expertise in Machine Learning and/or Computer Vision, including 2D and 3D.

Our client is best known for developments in material capture. they have designed and patented a method that allows for the accurate and automatic conversion of real-world materials into a proprietary 3D format. The method has gained interest from leaders in game, film, VFX, and fashion industries.

As a Machine Learning Engineer, you will be responsible for developing, testing and deploying machine learning models and algorithms.

You will be expected to have a good understanding of various machine learning techniques, such as supervised and unsupervised learning, deep learning, and reinforcement learning. You will also need to have experience with computer vision, including 2D and 3D techniques with experience with tools such as Blender.

The ideal candidate should have a strong academic background in a relevant field, such as computer science, mathematics, or engineering.

Requirements

Knowledge of Python and a common ML framework (Tensorflow preferred)
Strong in maths and statistics
Experienced in version control (eg git)
Able to write production-ready code
Able to extract techniques and methods from academic research and apply them in practice
Ability to work independently and take ownership of tasks
Think creatively about technical problems

You should also have a proven track record of developing and deploying successful machine learning models and algorithms.

If you are interested in this opportunity, please send us your CV and a cover letter outlining your experience and qualifications. We look forward to hearing from you!",Wielka Brytania,Anglia,Londyn
