Company Name,Title,Role,Role url,Localisation,Type,Level,Description,Country,Region,City
Opus Recruitment Solutions,Data Scientist,Data Scientist,https://www.linkedin.com/jobs/view/3429942384/?alternateChannel=search&refId=FB3rHaC5qSuLb6515UQCAg%3D%3D&trackingId=NJnv64%2BztmF0pjUOEFcjmw%3D%3D&trk=d_flagship3_search_srp_jobs,"Milton Keynes, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Junior Data Scientist | £20,000 - £28,000 | Milton Keynes – Hybrid (Twice a Week) | SQL | Python | Power BI | Big Data | Hadoop | Hive | Pig | Qlik | Tableau | Anaplan | Celonis | SAP Analytics | Redshift | Google BigQuery | Snowflake | Data Bricks

I’m currently supporting a global consulting firm who have been dominating data markets for nearly 30 years. They are currently undergoing a massive digital transformation and are now ready for their next addition to one of the core data teams, analysing a selection of the largest enterprise client’s performance.

There are many benefits associated with working for a global consultancy but this role has an exclusive attraction in regards to the learning and development offered. You will have access to their top-class internal academy, being surrounded by the best industry professionals and obtaining professional qualifications.
You will need:
A degree in BSc Finance, Economics, Business and Management, Data Science, Business Analytics.
A working understanding of SQL and Python.
An ability to communicate effectively with both technical and non-technical stakeholders.
Ideally, a years’ experience in a data science role.

You will benefit from:
A salary of up to £28,000 depending on experience.
25 days holiday + bank
Standard Pension
Health Insurance
And more!

What to do next?
I am looking to book interviews as early as Monday next week so please get in touch if this is something of interest.
James.carter@opusrs.com – 0117 302 7833.

Junior Data Scientist | £20,000 - £28,000 | Milton Keynes – Hybrid (Twice a Week) | SQL | Python | Power BI | Big Data | Hadoop | Hive | Pig | Qlik | Tableau | Anaplan | Celonis | SAP Analytics | Redshift | Google BigQuery | Snowflake | Data Bricks",Wielka Brytania,Anglia,Milton Keynes
South West Water,Graduate Management Programme Data Scientist / Engineer,Data Scientist,https://www.linkedin.com/jobs/view/3424404246/?alternateChannel=search&refId=FB3rHaC5qSuLb6515UQCAg%3D%3D&trackingId=kDdrP6EQIDQ2fT2c9k%2BvDw%3D%3D&trk=d_flagship3_search_srp_jobs,"Exeter, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"South West Water in partnership with the other academic and other organisations in the supply chain is exploring the use of AI technologies to improve sewer surveying practices.

The project employs machine learning and computer vision techniques to CCTV sewer surveys in a real-world environment. The project is tasked with automated annotation of sewer surveys and plans are in place to extend investigations to full robotic automation of the surveying process.

This is an exciting time to joint this project as we collaborate with the supply chain to transform our existing research prototypes into commercially viable AI products.

Why join us?

Joining us at Pennon Group allows you to work across South West Water, Bristol Water and Bournemouth Water, it offers you the chance to help shape the lifestyle of your community and protect our environment. It’s important stuff, so we can honestly say you’ll have real responsibility, real variety, and real satisfaction. We will be looking to you to help us innovate, create, and affect change that will positively impact our 1.7 million customers across the South West region.

If your career is just beginning, we can give you a head start by joining this years’ Graduate Programme. You will need to be in your final year of your degree or have recently graduated.

Our people are proactive, lifelong learners, harnessing each other’s diversity of thought, experiences, and perspectives. We believe this is important in building our capability and making better decisions.

What you'll be responsible for:

Develop skills and understanding of software development and machine learning
Analyse quality and coverage of the current CCTV image database
Support the development of existing and new features of the automated annotation technology
Review the current market and literature for AI and robotic surveying solutions
Report on performance of the latest project developments
Assist with the planning of the project’s timeline and help to identify (and manage) risks to the project

What can you expect:

A fully comprehensive induction programme where you will network with colleagues in our business to learn more about us, the Graduate programme and development opportunities. You will attend site visits and have the opportunity to meet directors and our CEO from the business
Hands-on experience with varied, challenging projects. You will have the flexibility to choose your career path as you rotate across different teams within our Operations Business. You will be able to set and achieve real goals as you take on challenging and varied work
Ongoing learning and development. You will receive ongoing training to equip you as a future leader throughout the two years. Your manager will support you and give you the tools and training you need on the job. You will spend 1-day a week working towards your Operations and Management Diploma which will be delivered by our college provider
Support and networking opportunities. You will be assigned a buddy and mentor who will support you when you start and throughout the programme. You will be able to build networks with your fellow graduates as well as senior leaders across the business
Your health, safety, and well-being to be our priority. We respect and value the needs of our people to ensure they have the right work-life balance

What we need from you:

Educated to degree level or equivalent through relevant training and experience
Experience of working within a similar sized organisation in a fast-paced delivery role
Excellent analytical skills, with the ability to consider data and evidence, the ability to draw out implications of different options and make recommendations
Understand and have experience of different data gathering methods and tools, data management, analysis, and visualization techniques
Able to work accurately, prioritise work and manage time effectively
Able to communicate clearly and effectively both verbally and in writing to colleagues including senior managers
Existing understanding of, or willingness to learn about machine learning and computer vision techniques
Software development/programming experience in python

What's in it for you:

You will receive a competitive salary of £27,500 a year, rising to £32,000 a year after 2-years’ service
Become a member of the Institute of Water
Generous holiday allowance plus bank holidays
A discretionary bonus
Competitive contributory pension
Share-save scheme
Various health benefits
Well-being support programmes
A range of Group Discounts
Cycle to Work Scheme
Financial support services
Coaching, training and development opportunities
And plenty more!

If you’ve decided to visit this page, then you are probably seriously considering applying to join our Graduate Management Programme. Or perhaps you are even ready to apply.

You will need to click on 'apply for this job' tab below and fill in an online application form and upload your CV. As part of your application, you will be required to record and upload a short video clip of yourself responding to two questions which should take no longer than 3 minutes in total.

The questions are:

Why do you want to work for our Company?
What are your strengths and weaknesses?

The closing date for applications is 28 February 2023 and you will hear back from us after then.

Good Luck!",Wielka Brytania,Anglia,Exeter
Nigel Frank International,Data Scientist,Data Scientist,https://www.linkedin.com/jobs/view/3344169412/?alternateChannel=search&refId=FB3rHaC5qSuLb6515UQCAg%3D%3D&trackingId=gzBB%2BI30Q00%2Fi9yXlYBdJA%3D%3D&trk=d_flagship3_search_srp_jobs,"Cardiff, Walia, Wielka Brytania",Pelny etat,Poczatkujacy,"An exciting new opportunity has arisen for a Data Scientist to join a UK leading retail company as they begin to develop their new AI product!

This is an opportunity to add a lot of value to the business in a role that is central in helping them understand how well each product has sold, using AI algorithms and Machine Learning tools.

You will be one of the key people working on data science, whilst being part of the wider BI & technology team, who are working within the Azure environment.

Location -

This will be a home based role, with travel to the Devon office 1 day per month (please note - travel expenses and hotels for overnight stays will be expensed by the company).

Key skills -

We're looking for someone with a good mix of the below skill-set:

Strong SQL knowledge - writing queries to pull data
Python and Pandas experience
Knowledge of Linux Operating Systems would be beneficial but not essential

Salary & Benefits -

Up to �55,000 (DOE)
Staff discount of up to 30%
7% employer pension contribution
Healthcare scheme
Paid travel costs

Please note: This is a remote role for UK residents only - you must have the full, unrestricted right to work in the UK as the client unfortunately cannot offer sponsorship at this time.

Nigel Frank International are the global leaders in niche Microsoft Technology recruitment. I specialise in Microsoft BI, SQL Server and Azure Analytics recruitment placing talented candidates in various roles such as Engineers, Analysts, Architects, Consultants, Project Managers and Management roles.

We're the proud sponsors of SQLBits and the London Power BI User Group - which takes place in our Nigel Frank offices monthly! Visit our LinkedIn or London PBI UG Page for more information!

Twitter: @ NigelFrank_BI

LinkedIn: www.linkedin.com/in/eleanor-fox-489356225/

Email: e.fox@nigelfrank.com

Phone: 0191 338 7571",Wielka Brytania,Walia,Cardiff
Quell Therapeutics,Data Scientist,Data Scientist,https://www.linkedin.com/jobs/view/3427534489/?alternateChannel=search&refId=FB3rHaC5qSuLb6515UQCAg%3D%3D&trackingId=dW4jP4h%2FfXTwmAvrCX%2Bkaw%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"About Us

At Quell we seek to deliver truly innovative, life-changing therapies for our patients. Our vision as a company is to build a major global biopharmaceutical company bringing transformational and valued therapies for a range of autoimmune and inflammatory diseases, as well as preventing rejection in organ transplantation, based on modular engineered Tregs.

Our Company

Quell Therapeutics Ltd (""Quell""), the world leader in the development of engineered T-regulatory (Treg) cell therapies for serious medical conditions driven by the immune system, announced it has raised $156 million in an oversubscribed Series B financing. The financing round was co-led by Jeito Capital, Ridgeback Capital Investments, SV Health Investors and Fidelity Management & Research Company LLC with participation from founding investor Syncona. New investors include British Patient Capital through its Future Fund: Breakthrough program, Janus Henderson Investors, Monashee Investment Management, Point72 and funds managed by Tekla Capital Management LLC

THE ROLE

Data Scientist

The purpose of this role is to work alongside a team of highly multidisciplinary scientists and IT personnel to provide expertise in data analysis, visualisation, modelling, analysis and interpretation, to help drive Quell Therapeutic's strategy for 'Big Data'. The successful candidate will play a central role in organising the 'Big Data' MS Excel spreadsheet in the organisation of data and the creation of tools for visual dashboards for stakeholders. This will involve interactions with internal stakeholders / teams. This position is ideally suited to a scientist with programming and data analysis skills. The goal will be through correlation analysis of data generated across Quell Tx functions to understand the CQA of our products and the key factors in the donor / starting material that lead to positive outcomes in the patient. This knowledge can then be applied to the development of our manufacturing process as part of Quell's intelligent manufacturing strategy.

Main Responsibilities
Working with scientists at all levels within across Quell Therapeutics team to develop methods for data analysis and visualisation (dashboards) across a key project involving the use of GMP batch release, process, product characterisation, translational and clinical datasets.
Ability to apply technical expertise to analyse and summarise complex datasets using relevant descriptive statistics and other statistical methods.
Ability to quickly write scripts using programming languages to automate data analysis.
Ability to objectively and concisely present results to project teams and external clients/collaborators as appropriate.
Ability to critically assess data and model complex datasets.
Ability to prepare accurate and technically cohesive reports.
Ability to maintain accurate records and manage data in line with company policies.

Experience We Are Looking For
Graduated from a Computer Science or Computer Engineering degree, or from a degree with a strong mathematical and programming component (Computational Biology, Bioinformatics, Physics, or a related field)
Strong programming skills related to the data analysis field.
Experience performing data analysis using R or Python and/or similar development platforms
Experience with statistical analysis and data visualisation techniques

Desirable Skills
Experience of data clustering techniques and network analysis
Experience analysing next generation sequencing data
Experience of databases (e.g., Postgres, MySQL, SQLite, Redis or Neo4j)
Experience of cloud computing (e.g., AWS, Google Cloud or Azure)
Experience using code version control (e.g., Git)

PERSONAL QUALITIES
Ability to work within a fast-paced environment, maintaining a high standard of work
High degree of motivation, problem solving skills and innovative thinking
Excellent planning skills, including the ability to schedule forthcoming work and adhere to timelines
Excellent oral and written communication skills including report writing
Ability to work quickly and accurately under limited supervision
Good IT skills including experience of using programming languages and data analysis software packages
Excellent organisational skills with a strong focus on attention to detail
Proven ability to engage constructively with colleagues at all levels across different departments to deliver objectives
A good team player easily adaptable to new challenges

Qualifications
Graduated from a Computer Science or Computer Engineering degree, or from a degree with a strong mathematical and programming component (Computational Biology, Bioinformatics, Physical Sciences, or a related field) physical sciences, ideally followed by a Master's degree or relevant work experience (preferably in Industry). Other backgrounds may be considered for highly motivated candidates.

Benefits
Holidays: 25 days per year
Life Assurance: 4 x base salary
Group Personal Pension: Auto enrolled at 6% employer contribution, 3% employee contribution
Private Medical Insurance for your whole family
Annual Bonus

PERKS
Fantastic collaborative environment at Translation & Innovation Hub
$156 Million in investment, including brand new lab equipment, innovative methods and exposure to cutting edge technology
Flexible working
Fast paced and progressive company looking for future leaders and innovators",Wielka Brytania,Anglia,Londyn
Sylvera,Data Scientist,Data Scientist,https://www.linkedin.com/jobs/view/3405018099/?alternateChannel=search&refId=FB3rHaC5qSuLb6515UQCAg%3D%3D&trackingId=3yGnk4h%2FzaHW1afRZvT2oQ%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"What is Sylvera anyway? ‍👩‍👨🌳

Sylvera is scaling carbon markets with software. We do this by applying advanced machine learning techniques to satellite data to quantify with unprecedented accuracy the amount of carbon stored in landscapes - and then we visualise that data to our customers.

We believe the transparency Sylvera provides will enable carbon markets to have a more positive impact on the world in a shorter space of time. This will be critical in keeping the planet under 2C of warming and provide huge wider benefits to nature and society.

Founded just 2 years ago, Sylvera has now scaled to over 140 employees across the world and has raised over $30m from leading VCs like Index Ventures and Insight Partners. We’ve also collaborated with leading institutions - University College London and UCLA.

We're on a super steep trajectory over the next couple of years - we want incredible people that are as passionate as we are about the mission and want to build an amazing organisation with us to achieve it.

What will I be doing? ‍‍👩‍💻👨‍💻

Voluntary carbon markets are in the early stages of hyper-growth, with analysts forecasting the market hitting $50Bn by 2030 (:$1Bn in 2021). Along this journey, the market will experience complex twists and turns, as the market contends with global/national policy making, innovation within carbon markets, and the broader whims of financial markets.

As the founding member of our internally focussed Data Science team, your job will be to improve our market insight, prioritisation, processes, and products using data.

The role itself will be an exceptionally hands-on data science role. Critically, you’ll work cross-functionally, making data and insights portable across the business. The opportunity to create business impact, and to impact our mission to power the worlds transition to net zero is huge. Examples of work includes:

Market modelling: Build sophisticated credit supply and demand models, and integrate them with pricing data
Power new research efforts: Working with our policy, marketing, engineering, product and commercial teams, you’ll use data to power market leading insights
Drive sales and ratings production prioritisation: Data on current and estimated market demand can help prioritise the data we produce
Product development: You’ll use your knowledge of our data sets to build out data driven MVP’s
External data provider coordination: To help us compound out unique data sets you’ll facilitate discussions with external data providers and vendors, thinking about business value as well as technical integration aspects

It will be for you to exercise your judgement on speed vs scalability i.e. as to when an ad hoc analysis, a service, a tool or dashboard is the appropriate solution , and when to graduate your tools to our product and engineering teams to turn a tool into an internal product.

We’re looking for someone with: 🧠💚

2-4 years experience as Data scientist
Innate curiosity, with the drive to understand data and visualise trends lurking beneath
Ability to delve into subject matters you know little about, and quickly get your head around them
Willingness to work with a mix of clean and dirty data, collaborative and proactive mindset to resolve data quality issues
Is comfortable working in a fast paced startup environment where the tradeoff for extremely high potential to have impact is ambiguity and the need to be proactive and drive outcomes
Strong written communication skills - comfortable summarising complex ideas in writing Familiarity with Python (Pandas, visualisation packages, etc.)
Worked extensively to pull data from Databases and APIs, utilising SQL & Regex
Solid statistical toolkit including linear, multivariate and logistic regression
Ability to work independently

To be clear, this is neither a data engineering role nor a Machine learning role. Please keep a look out if you are interested in that kind of opportunity.

Benefits 💰

Equity in a rapidly growing startup
No corners cut in having the best tech to do your job
Unlimited annual leave - and encouragement to actually use it!
Half Day Fridays - 2pm finish every Friday
Enhanced parental leave
Up to 20 days paid sick leave
£500 WFH allowance
Access to Mental Health support via Spill
Monthly team socials

Location 🌍

Remote GMT +/-3 (with access to an office in London/Belgrade if you wanted to come in)

Our Values 🙌

Own It

We believe in giving people the autonomy to own their impact.

Stay Curious

Our business is built on revealing truths and debunking misperceptions.

Do What’s Right - Even When It’s Hard

The right path isn’t always easy or obvious.

Collaborate With Kindness

Great teams are built on open communication and respect.

What if you’re a partial fit? 🌱

We prioritise grit, positivity, and the willingness to get stuck in, and encourage you to apply even if your experience doesn't exactly match this job description

Equal employment opportunity 🌈

Sylvera is an equal opportunity employer: we value diversity. We do not discriminate on the basis of race, religion, colour, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status",Wielka Brytania,Anglia,Londyn
Quinton Davies,Data Scientist,Data Scientist,https://www.linkedin.com/jobs/view/3410666806/?alternateChannel=search&refId=FB3rHaC5qSuLb6515UQCAg%3D%3D&trackingId=gtATb0YdeDygbnMoyEm4fw%3D%3D&trk=d_flagship3_search_srp_jobs,"Bristol, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Ta oferta została pozyskana z tablicy ofert pracy. Więcej informacji
Bristol - Hybrid working Salary circa £40,000 - £60,000 Quinton Davies is working with an innovative and rapidly expanding consultancy to secure a Data Scientist Consultant to join their Bristol office. You will be working on a broad range of products utilising machine learning techniques and working on projects which vary from data visualisation, integrating algorithms into software and developing data processing pipelines.

To apply for the position of Data Scientist Consultant, you will need to meet the following criteria: 3+ years' experience in applying statistical and machine learning techniques to large complex data sets

Programming and Data experience in Python or similar Stakeholder management skills Experience developing data science solutions and deep learning algorithms A degree or equivalent practical experience in a relevant numerate discipline In return our client can offer stimulating work in an exceptional environment along with a highly competitive salary, package and fantastic tailored career opportunities.

You will need to have live Security Clearance (or 5+ years' UK residency in order to gain it) to apply for this role.

Please contact Rae Caines at Quinton Davies to learn more!

Thanks for considering an application. We do receive a high volume of applicants and as such we aren't unfortunately always able to respond to unsuccessful applicants. As such, if we haven't responded to your application on this occasion then your application has not been successful. Quinton Davies will not discriminate on unlawful grounds. We are committed to equal opportunity and diversity",Wielka Brytania,Anglia,Bristol
Robert Walters,Machine Learning Engineer - Algorithmic Trading,Machine Learning,https://www.linkedin.com/jobs/view/3433183963/?alternateChannel=search&refId=FB3rHaC5qSuLb6515UQCAg%3D%3D&trackingId=XLr2WD0ReMXzbl20GdwMEA%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"_________________________________________________________

Machine Learning Engineer – Algorithmic Trading

I’m recruiting on behalf of a seed stage FinTech Start-up based out of central London. They’re backed by some highly reputable investment groups and have an immense amount of growth planned for 2023. They essentially look to provide brokers of various financial products (think derivatives, OTCs, that sort of area), with a fully embedded and intelligent set of managed technology services. They look to utilize the most cutting edge cloud, AI & engineering practices to provide unique and novel insights.

This role will see you working at the intersection of Quantitative development and Machine learning. You’ll be developing analytical libraries, tools and models. You’ll be deploying models into cloud infrastructure, building automated ETL pipelines that support rapid transitions from research to live trading. It’s a highly varied role with a unique opportunity for career development. Ideally, you will have good knowledge about the various trading cycles and a good level of financial knowledge, along side top level programming skills and a solid grasp of the machine learning fundamentals. You’ll be comfortable partnering with the CTO, investment professionals, Quantitative Researchers and other team members to deliver fully custom solutions.

This role is based out of London but operates on a hybrid model, with potentially 2 – 3 days a week in the office. However, this is negotiable and they are flexible for the right person. In terms of salary, this ranges from around £80,000 - £120,000, dependent on experience. They are open to seeing people with varying levels of experience. You’ll also be joining an ambitious company on the ground floor, with the sky really being the limit in terms of potential career growth.

If The Following Sounds Like You

Minimum 2 Years of experience in relevant commercial role
High level of proficiency with Python or Java
Experience with Distributed Computing, Platform Development, Networking, System Design
High level of Machine Learning experience / solid theoretical understanding of major ML concepts
Exceptional quantitative and analytical skills
Strong written and verbal communications skills
Bachelor’s, Master’s or PhD degree in Computer Science, Mathematics, Statistics, or equivalent field

Then please get in touch ASAP. Interviews are starting as early as this week.

Machine Learning Engineer – Algorithmic Trading

Robert Walters Operations Limited is an employment business and employment agency and welcomes applications from all candidates",Wielka Brytania,Anglia,Londyn
Maclean Moore,Data Scientist,Data Scientist,https://www.linkedin.com/jobs/view/3430709648/?alternateChannel=search&refId=FB3rHaC5qSuLb6515UQCAg%3D%3D&trackingId=7JfanP2c9US%2BPERD8XdpSw%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Ta oferta została pozyskana z tablicy ofert pracy. Więcej informacji
This is an opportunity to join a software development company is quite big on software development and machine learning. They are a consultancy that utilize AI and Data to create automated processes for businesses, from government sectors, financial services, other consultancies and retail companies.

It's an interesting concept as you can imagine AI is slowly becoming more and more relevant in today's work life. As a Data Scientist it matches quite well, being able to utilize your skills and see your work come into fruition.

So why not join a company where you can think like an AI?

Location - Various offices across the UK (London, Milton Keynes, Leeds,)

Hybrid - 3 days on-site 2 days remote

Pay - Between £45,000 - £75,000

Skills Needed

Python (Numpy,Pandas)
SQL
AWS
Statistical analysis and computing
Machine Learning
Deep Learning
Processing large data sets
Data Visualization",Wielka Brytania,Anglia,Londyn
Science Group,2023 Graduate Data Scientist,Data Scientist,https://www.linkedin.com/jobs/view/3411911399/?alternateChannel=search&refId=FB3rHaC5qSuLb6515UQCAg%3D%3D&trackingId=t3nzad61C%2BB2yjVtOLaCdg%3D%3D&trk=d_flagship3_search_srp_jobs,"Cambridge, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"Are you an enthusiastic and curious individual who enjoys using data to find patterns and help solve the problems faced by businesses in innovative and imaginative ways?

Would you relish the opportunity to apply these skills across diverse industries?

The opportunity

We are looking for exceptional, energetic, hard-working and hands-on enthusiastic graduates to join our group of world class employees in Autumn 2023. If successful you will be part of this team and have the unique opportunity to work with clients from start-ups through to global market leaders. You will have a passion for technology and will use a combination of innovation, flexibility and technical excellence to meet and exceed our customers’ often demanding requirements and tight development timescales.

We have
A multitude of exciting projects in the medical, industrial and consumer sectors
Projects ranging from quick build proof-of-principle prototypes through to full solution development
The opportunity to work with clients to define their needs and to develop innovative and exciting solutions
You Will Have
A degree 2.1 or above, (or even a PhD) in Computer Science, Engineering, Mathematical or Science-based
Experience using Python/ R – that’s what most of our work is done with
Working in at least 2 data science or machine learning projects (this could be as part of your education or in any past jobs)
Analytical and problem-solving skills
You Might Also Have (but Not Essential)
Knowledge of Natural Language Processing areas such as topic modelling, sentiment analysis, chatbots & virtual assistants and speech recognition
Any PC software development experience
A day in the life

You will be a member of our Data Science & Insights team. As part of a team building innovative solutions for clients, you'll extract, analyse and interpret large amounts of data from a range of sources, using algorithmic, data mining, artificial intelligence, machine learning and statistical tools. You will select & use existing open-source/ commercial machine learning algorithms where possible and work with our talented mathematicians to build custom data algorithms where required. You will train, test and combine algorithms into models which power innovative solutions for our clients, delivering real-world impact.

Your work will predominately be based at our Sagentia offices in Harston, Cambridge or Epsom, Surrey and there may also be opportunities to travel to client sites in Europe or USA. You will enjoy a fast-paced environment in which we solve a variety of challenges from different industries.

At any one time we have dozens of projects in the medical, industrial and consumer sectors. As an experienced data scientist, you will have the opportunity to play a key role in developing innovative machine learning/ artificial intelligence-based solutions on one or more projects simultaneously across sectors.

Career development

You will work on client projects from your first day; we think this provides you with the opportunity to learn from a fantastic team of colleagues and put your great technical skills to use immediately! We work with you from the start of your time with us to ensure we understand how you want to develop your career in the future. We have a great variety of projects taking place at all times and identify, offer and provide bespoke training to support you in developing your existing skills and fill in any gaps. When you join you will be paired with a mentor whose job is to help you settle in, inspire you and instil the Sagentia way.

Every one of our employees has the opportunity to progress and develop within our business – there is no career ceiling; with commitment and hard work there is no limit to what you can achieve! Success looks different to everyone and Sagentia provides great career advancement whether you want to apply your technical skills to brilliant projects, find solutions to problems no one else can solve, deepen and broaden your technical knowledge, manage complex projects, teams or business development!

Benefits

You will be offered a competitive salary and benefits package.",Wielka Brytania,Anglia,Cambridge
Priceline,Data Scientist,Data Scientist,https://www.linkedin.com/jobs/view/3373809773/?alternateChannel=search&refId=CxjdGCp93gIsH1TAP8stvQ%3D%3D&trackingId=ePwWXWn9O7rn4du0WxV4Aw%3D%3D&trk=d_flagship3_search_srp_jobs,"Edynburg, Szkocja, Wielka Brytania",Pelny etat,Poczatkujacy,"This role is eligible for our five day flex office work model

Data Scientist

We are a data-driven organization, where machine learning powered products provide a core competitive edge over our competitors and they also contribute to the success of our business partners. We take pride in being excellent at our craft and employing our skills to the benefit of our customers.

Why This Job’s a Big Deal

As a data scientist you will have the opportunity to design new machine learning models and build new machine learning products in a growing team within a large organization. Work at an organization where the business is increasing investment in machine learning solutions and sees the solutions as a competitive advantage. Solve real world problems that span various domains within our business such as: Price optimization, NLP, Computer Vision, Sales forecasting and Hypothesis testing

In This Role, You Will Get To
Design, develop and maintain machine learning models to solve business problems
Evaluate and improve existing machine learning models
Work alongside machine learning engineers and developers to integrate machine learning solutions into production platforms
Understand business requirements from non-technical team members
Present technical solutions to non-technical team members
Use technologies such as Python, Tensorflow, Keras, Spark, Numpy, Pandas, Spacy and many other tools and libraries
Train models using AWS Sagemaker and deploy services in Kubernetes
Process large quantities of data streamed from many different applications to test and build our models
Leverage AWS Augmented AI to assist in labeling tasks
Who You Are
Experience in implementing artificial intelligence/machine learning solutions in Python and Tensorflow
2+ years of commercial/academic experience with demonstrated technical skills in one or more of the following areas: NLP, Computer Vision, Deep Learning
Masters or PhD qualification in a quantitative field such as Computer Science, Machine Learning / AI, Mathematics, Physics, Statistics, etc
Experience evaluating and improving existing machine learning models
Eagerness to learn new techniques, technologies, solve problems and contribute in a team environment
Experience with Tensorflow, Keras, Pandas, Numpy, SQL
Who We Are

WE ARE PRICELINE.

Our success as one of the biggest players in online travel is all thanks to our incredible, dedicated team of talented employees. Priceliners are focused on being the best travel deal makers in the world, fueled by our passion to help everyone experience the moments that matter most in their lives. Whether it’s a dream vacation, your cousin’s graduation, or your best friend’s wedding - we make travel affordable and accessible to our customers.

Our culture is unique and inspiring (that’s what our employees tell us). We’re a grown-up, startup. We deliver the excitement of a new venture, without the struggles and chaos that can come with a business that hasn’t stabilized.

We’re on the cutting edge of innovative technologies. We keep the customer at the center of all that we do. Our ability to meet their needs relies on the strength of a workforce as diverse as the customers we serve. We bring together employees from all walks of life and we are proud to provide the kind of inclusive environment that stimulates innovation, creativity and collaboration.

Priceline is part of the Booking Holdings, Inc. (Nasdaq: BKNG) family of companies, a highly profitable global online travel company with a market capitalization of over $80 billion. Our sister companies include Booking.com, BookingGo, Agoda, Kayak and OpenTable.

If you want to be part of something truly special, check us out!

Flexible work at Priceline

When we return to the office we will be in a fully flex mode, meaning you decide when to come to the office when it makes sense for you to do so - no minimum number of days in the office. Until then we are all working from home and will return to our flex mode when it is safe to do so.

Diversity and Inclusion are a Big Deal!

To be the best travel dealmakers in the world, it’s important we have a workforce that reflects the diverse customers and communities we serve. We are committed to cultivating a culture where all employees have the freedom to bring their individual perspectives, life experiences, and values-driven passion to work.

Priceline is a proud equal opportunity employer. We embrace and celebrate the unique lenses through which our employees see the world. We’d love you to join us and add to our rich mix!

Applying for this position

We're excited that you are interested in a career with us. For all current employees, please use the internal portal to find jobs and apply.

External candidates are required to have an account before applying. When you click Apply, returning candidates can log in, or new candidates can quickly create an account to save/view applications.",Wielka Brytania,Szkocja,Edynburg
Lunchclub,Machine Learning Engineer,Machine Learning,https://www.linkedin.com/jobs/view/3398109676/?alternateChannel=search&refId=CxjdGCp93gIsH1TAP8stvQ%3D%3D&trackingId=0Pu1R3nEmZWWlirUXy380g%3D%3D&trk=d_flagship3_search_srp_jobs,"Londyn, Anglia, Wielka Brytania",Pelny etat,Poczatkujacy,"About Lunchclub

At Lunchclub we're helping people relevantly grow their professional network. We use AI to scale data-driven matches to thousands of people weekly, small groups of like-minded individuals, and panels with some of the world's best. We've introduced people who have started companies together, received/given mentorship, received funding, made their next hire, or friend. We're a small, tight-knit, but distributed team, powering connections in and between 57 cities across 6 continents.

This is a remote-first opportunity.

About Machine Learning At Lunchclub

We're a small team of software engineers driving big outcomes with a lot of shared responsibility. Our engineers actively take part in discussions on product, design, user interviews, and more. Machine learning, in particular, is at the core of what makes Lunchclub special. You'll be driving the connections, partnerships, and friendships formed through the use of our platform. The fastest way to learn technology is to build things at an early-stage startup — we expect you to grow a lot as an engineer during your time here.

About The Role

As a machine learning engineer at Lunchclub, you'll..
Build features from start to finish. Start with research or an idea, work with design to draft up a spec, build, launch, and polish
Improve and iterate on existing our existing matching algorithms through A/B testing, user, or team feedback
Build and improve existing internal tools, helping us maintain our team's high impact on our growing community
Play an active role in the shaping of the future of the algorithm, product, and business

This role could be for you if...

You love problem-solving — especially with code
You're looking for your first industry machine learning role and have the ambition and skills to grow quickly as an engineer
You're a more experienced engineer looking to use your skills to own and build a product that's changing people's lives
You've had experience working in a small team to deliver a product experiencing rapid growth
You know how to balance building quickly with building well
You have experience with some or all of the following:
Data science and statistics
scikit-learn
TensorFlow
Pandas
PyTorch
Deep learning
Jupyter Notebooks

Bonus: You're adept with Python/Flask, MySQL, Docker.

Benefits

Health, dental, and vision insurance (if US-based)
New laptop/equipment to suit your needs
Flexible vacation time
Hybrid remote/office work culture

At Lunchclub, we've built a culture of collaboration, inclusivity, and creativity. We are a diverse team, spread globally, that believes working with talented individuals anywhere gives us a competitive edge. A can-do attitude is a common thread that you will find on our team. We strive to reach our full potential by constantly improving both ourselves and our product and believe deeply in the value of human interaction and intellectual curiosity.

Lunchclub is proud to be an equal opportunity employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you have a disability or special need that requires accommodation, please let us know.

Learn more about us here: https://www.cnbc.com/2020/09/01/lunchclub-tops-100-million-valuation-amid-quarantine-usage-spike.html.",Wielka Brytania,Anglia,Londyn
